experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,l_factor,decision_tree,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,dt_max_depth,dt_attribute_list
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLRuleBasedHandler,0.36363636363636365,34,10,4,73,0.3177570093160975,0.7142857137755102,0.8947368418698061,0.5160213615458038,0.28571428551020406,0.629506008010681,0.0009449131903238595,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLConstraintScoreBasedHandler,0.7355371900826446,78,11,3,29,0.7289719625486942,0.7857142851530612,0.9629629628440787,0.7573431238508777,0.21428571413265304,0.7757009345794393,0.00026377139147371054,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLRuleBasedHandler,0.6611570247933884,67,13,1,40,0.6261682242405451,0.9285714279081632,0.9852941175021627,0.7773698260743541,0.07142857137755101,0.8978638184245661,0.0006189295090734959,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLConstraintScoreBasedHandler,0.768595041322314,81,12,2,26,0.757009345723644,0.8571428565306122,0.9759036143402526,0.8070761011271281,0.14285714275510203,0.8284379172229639,0.00016257280367426574,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLRuleBasedHandler,0.5537190082644629,54,13,1,53,0.504672897149096,0.9285714279081632,0.9818181816396694,0.7166221625286295,0.07142857137755101,0.7870493991989319,0.0007930358406156301,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLConstraintScoreBasedHandler,0.6859504132231405,75,8,6,32,0.7009345793737445,0.5714285710204081,0.9259259258116141,0.6361815751970763,0.4285714282653061,0.7563417890520694,0.0001986362913157791,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLRuleBasedHandler,0.7024793388429752,76,9,5,31,0.7102803737653944,0.6428571423979591,0.9382716048224357,0.6765687580816768,0.3571428568877551,0.7710280373831776,0.003589196130633354,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLConstraintScoreBasedHandler,0.9090909090909091,105,5,9,2,0.9813084111232423,0.3571428568877551,0.9210526314981533,0.6692256340054987,0.6428571423979591,0.8157543391188251,7.217163511086255e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLRuleBasedHandler,0.7933884297520661,91,5,9,16,0.8504672896401433,0.3571428568877551,0.909999999909,0.6038050732639492,0.6428571423979591,0.657543391188251,0.00015261011139955372,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,1.0,,GLConstraintScoreBasedHandler,0.8181818181818182,94,5,9,13,0.878504672815093,0.3571428568877551,0.912621359134697,0.6178237648514241,0.6428571423979591,0.7890520694259012,3.080738315475173e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.7107438016528925,76,10,4,31,0.7102803737653944,0.7142857137755102,0.9499999998812501,0.7122830437704524,0.28571428551020406,0.8371161548731642,0.00014563965669367462,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.7520661157024794,78,13,1,29,0.7289719625486942,0.9285714279081632,0.9873417720269189,0.8287716952284288,0.07142857137755101,0.8648197596795727,0.00010561778617557138,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.8264462809917356,92,8,6,15,0.8598130840317932,0.5714285710204081,0.9387755101082883,0.7156208275261007,0.4285714282653061,0.8157543391188251,0.0009236419573426247,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.7933884297520661,83,13,1,24,0.7757009345069439,0.9285714279081632,0.9880952379776078,0.8521361812075535,0.07142857137755101,0.9018691588785046,0.00033177025034092367,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.743801652892562,80,10,4,27,0.7476635513319941,0.7142857137755102,0.9523809522675738,0.7309746325537522,0.28571428551020406,0.7222963951935915,9.090505773201585e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.8842975206611571,103,4,10,4,0.9626168223399424,0.28571428551020406,0.911504424698097,0.6241655539250732,0.7142857137755102,0.8397863818424566,6.6201580921188e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.8677685950413223,103,2,12,4,0.9626168223399424,0.14285714275510203,0.8956521738351607,0.5527369825475222,0.8571428565306122,0.8664886515353805,0.00011330742563586682,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.9173553719008265,101,10,4,6,0.9439252335566426,0.7142857137755102,0.961904761813152,0.8291054736660763,0.28571428551020406,0.9399198931909211,2.8509030016721226e-05,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.8842975206611571,100,7,7,7,0.9345794391649926,0.49999999964285713,0.9345794391649926,0.7172897194039249,0.49999999964285713,0.9272363150867824,0.0002863561094272882,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.7851239669421488,86,9,5,21,0.8037383176818936,0.6428571423979591,0.9450549449510929,0.7232977300399264,0.3571428568877551,0.8164218958611481,0.0003602412180043757,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLRuleBasedHandler,0.8264462809917356,89,11,3,18,0.8317757008568435,0.7857142851530612,0.9673913042426749,0.8087449930049524,0.21428571413265304,0.8518024032042724,0.00027968655922450125,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.1,,GLConstraintScoreBasedHandler,0.71900826446281,77,10,4,30,0.7196261681570443,0.7142857137755102,0.9506172838332572,0.7169559409662772,0.28571428551020406,0.774365821094793,0.002412219997495413,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.71900826446281,78,9,5,29,0.7289719625486942,0.6428571423979591,0.9397590360313544,0.6859145524733267,0.3571428568877551,0.7476635514018691,0.0001093315877369605,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.48760330578512395,47,12,2,60,0.4392523364075465,0.8571428565306122,0.959183673273636,0.6481975964690794,0.14285714275510203,0.7076101468624832,0.0005704141804017127,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.8677685950413223,100,5,9,7,0.9345794391649926,0.3571428568877551,0.9174311925763825,0.6458611480263738,0.6428571423979591,0.8885180240320426,7.292647933354601e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.7851239669421488,85,10,4,22,0.7943925232902438,0.7142857137755102,0.9550561796679713,0.7543391185328769,0.28571428551020406,0.8631508678237649,0.00023018666252028197,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.5537190082644629,53,14,0,54,0.49532710275744607,0.9999999992857143,0.9999999998113207,0.7476635510215801,0.0,0.8598130841121495,0.0007686518365517259,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.8677685950413223,96,9,5,11,0.8971962615983929,0.6428571423979591,0.9504950494108422,0.770026701998176,0.3571428568877551,0.8798397863818425,0.0005722766509279609,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.8181818181818182,93,6,8,14,0.8691588784234432,0.4285714282653061,0.9207920791167533,0.6488651533443747,0.5714285710204081,0.8411214953271028,0.0001932904706336558,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.9008264462809917,100,9,5,7,0.9345794391649926,0.6428571423979591,0.9523809522902494,0.7887182907814758,0.3571428568877551,0.9305740987983979,0.0004896149621345103,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.8264462809917356,93,7,7,14,0.8691588784234432,0.49999999964285713,0.9299999999070001,0.6845794390331501,0.49999999964285713,0.739652870493992,2.0715222490252927e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.8099173553719008,93,5,9,14,0.8691588784234432,0.3571428568877551,0.9117647057929643,0.6131508676555991,0.6428571423979591,0.7610146862483311,0.0005807224079035223,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLRuleBasedHandler,0.7603305785123967,81,11,3,26,0.757009345723644,0.7857142851530612,0.9642857141709185,0.7713618154383526,0.21428571413265304,0.801068090787717,0.0002742174838203937,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.5,,GLConstraintScoreBasedHandler,0.8760330578512396,97,9,5,10,0.9065420559900429,0.6428571423979591,0.9509803920636294,0.774699599194001,0.3571428568877551,0.8898531375166889,4.491495928959921e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.8842975206611571,101,6,8,6,0.9439252335566426,0.4285714282653061,0.9266055045021463,0.6862483309109744,0.5714285710204081,0.7409879839786382,0.00010621926048770547,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.6694214876033058,69,12,2,38,0.6448598130238449,0.8571428565306122,0.9718309857786155,0.7510013347772285,0.14285714275510203,0.7890520694259013,0.0005095809465274215,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.7355371900826446,78,11,3,29,0.7289719625486942,0.7857142851530612,0.9629629628440787,0.7573431238508777,0.21428571413265304,0.7830440587449934,0.001513635041192174,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.7851239669421488,84,11,3,23,0.7850467288985938,0.7857142851530612,0.9655172412683314,0.7853805070258275,0.21428571413265304,0.8731642189586115,0.0020437100902199745,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.8347107438016529,90,11,3,17,0.8411214952484933,0.7857142851530612,0.9677419353798128,0.8134178902007773,0.21428571413265304,0.890520694259012,0.0002057859383057803,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.9090909090909091,104,6,8,3,0.9719626167315923,0.4285714282653061,0.9285714284885205,0.7002670224984492,0.5714285710204081,0.7089452603471295,6.40175276203081e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.9008264462809917,102,7,7,5,0.9532710279482924,0.49999999964285713,0.9357798164279102,0.7266355137955748,0.49999999964285713,0.7957276368491322,1.5993215129128657e-05,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.7272727272727273,76,12,2,31,0.7102803737653944,0.8571428565306122,0.9743589742340566,0.7837116151480032,0.14285714275510203,0.7696929238985313,0.0019986287225037813,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.743801652892562,81,9,5,26,0.757009345723644,0.6428571423979591,0.9418604650067605,0.6999332440608015,0.3571428568877551,0.8037383177570093,0.00019403916667215526,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.6198347107438017,63,12,2,44,0.5887850466739454,0.8571428565306122,0.969230769081657,0.7229639516022788,0.14285714275510203,0.8444592790387183,0.00018709598225541413,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLRuleBasedHandler,0.9173553719008265,102,9,5,5,0.9532710279482924,0.6428571423979591,0.9532710279482924,0.7980640851731258,0.3571428568877551,0.9145527369826435,0.0002918545505963266,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.01,,GLConstraintScoreBasedHandler,0.8099173553719008,91,7,7,16,0.8504672896401433,0.49999999964285713,0.9285714284766764,0.6752336446415002,0.49999999964285713,0.8117489986648864,0.00021728849969804287,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.628099173553719,63,13,1,44,0.5887850466739454,0.9285714279081632,0.9843749998461915,0.7586782372910543,0.07142857137755101,0.8524699599465954,0.0007983507239259779,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.71900826446281,74,13,1,33,0.6915887849820945,0.9285714279081632,0.9866666665351111,0.8100801064451288,0.07142857137755101,0.8137516688918557,8.262118353741243e-05,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.5702479338842975,55,14,0,52,0.514018691540746,0.9999999992857143,0.9999999998181818,0.7570093454132301,0.0,0.8558077436582109,0.0010108640417456627,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.71900826446281,79,8,6,28,0.7383177569403442,0.5714285710204081,0.9294117645965398,0.6548731639803762,0.4285714282653061,0.7950600801068091,0.0002103139559039846,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.6611570247933884,66,14,0,41,0.6168224298488951,0.9999999992857143,0.999999999848485,0.8084112145673047,0.0,0.9105473965287049,0.0006553676794283092,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.859504132231405,95,9,5,12,0.887850467206743,0.6428571423979591,0.9499999999050001,0.765353804802351,0.3571428568877551,0.7483311081441922,1.8019325580098666e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.9338842975206612,107,6,8,0,0.9999999999065421,0.4285714282653061,0.9304347825277883,0.7142857140859241,0.5714285710204081,0.8965287049399199,2.0924833734170534e-05,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.8264462809917356,90,10,4,17,0.8411214952484933,0.7142857137755102,0.9574468084087823,0.7777036045120018,0.28571428551020406,0.8130841121495327,0.0001647789467824623,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.8099173553719008,85,13,1,22,0.7943925232902438,0.9285714279081632,0.988372092908329,0.8614819755992035,0.07142857137755101,0.9465954606141522,6.185264646774158e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.8099173553719008,96,2,12,11,0.8971962615983929,0.14285714275510203,0.8888888888065845,0.5200267021767475,0.8571428565306122,0.676902536715621,1.5938596334308386e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLRuleBasedHandler,0.4297520661157025,42,10,4,65,0.3925233644492969,0.7142857137755102,0.9130434780623818,0.5534045391124036,0.28571428551020406,0.6829105473965287,0.00034432619577273726,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,2,True,0.001,,GLConstraintScoreBasedHandler,0.7851239669421488,91,4,10,16,0.8504672896401433,0.28571428551020406,0.9009900989206941,0.5680907875751737,0.7142857137755102,0.7263017356475301,0.0002016550424741581,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,False,0.001,"{'attribute_list': ['mean_node_features', 'mean_node_degree'], 'max_depth': 2}",,0.6859504132231405,70,13,1,37,0.6542056074154948,0.9285714279081632,0.9859154928188852,0.7913885176618289,0.07142857137755101,0.9005340453938585,0.00010246021702187136,GraphOCGIN,train_graph_ocgin,,
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.7603305785123967,83,9,5,24,0.7757009345069439,0.6428571423979591,0.9431818180746385,0.7092790384524514,0.3571428568877551,0.829105473965287,0.00011511384946061298,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.8429752066115702,97,5,9,10,0.9065420559900429,0.3571428568877551,0.9150943395363119,0.631842456438899,0.6428571423979591,0.883845126835781,9.519398190604988e-06,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.8677685950413223,98,7,7,9,0.9158878503816927,0.49999999964285713,0.9333333332444445,0.707943925012275,0.49999999964285713,0.8845126835781041,3.070386446779594e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.7603305785123967,80,12,2,27,0.7476635513319941,0.8571428565306122,0.9756097559785842,0.8024032039313032,0.14285714275510203,0.8124165554072096,1.7249087250092998e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.8347107438016529,88,13,1,19,0.8224299064651935,0.9285714279081632,0.9887640448327232,0.8755006671866783,0.07142857137755101,0.9152202937249666,3.340950206620619e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.8760330578512396,99,7,7,8,0.9252336447733427,0.49999999964285713,0.9339622640628338,0.7126168222081,0.49999999964285713,0.8144192256341789,3.654179090517573e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.7933884297520661,95,1,13,12,0.887850467206743,0.07142857137755101,0.8796296295481825,0.479639519292147,0.9285714279081632,0.6388518024032042,4.43338922195835e-06,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.8181818181818182,88,11,3,19,0.8224299064651935,0.7857142851530612,0.9670329669266997,0.8040720958091274,0.21428571413265304,0.8177570093457944,0.0001300872245337814,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.9090909090909091,103,7,7,4,0.9626168223399424,0.49999999964285713,0.9363636362785125,0.7313084109913998,0.49999999964285713,0.9292389853137516,3.4653927286854014e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.6528925619834711,67,12,2,40,0.6261682242405451,0.8571428565306122,0.9710144926128965,0.7416555403855787,0.14285714275510203,0.8424566088117489,0.00013845950888935477,GraphOCGINLossConstrains,train_graph_ocgin_weighting,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLRuleBasedHandler,0.7851239669421488,86,9,5,21,0.8037383176818936,0.6428571423979591,0.9450549449510929,0.7232977300399264,0.3571428568877551,0.8057409879839786,1.8000160707742907e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,1.0,,GLConstraintScoreBasedHandler,0.8760330578512396,102,4,10,5,0.9532710279482924,0.28571428551020406,0.910714285632972,0.6194926567292482,0.7142857137755102,0.7770360480640854,1.1872101822518744e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,2.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,0.1,,GLRuleBasedHandler,0.8181818181818182,94,5,9,13,0.878504672815093,0.3571428568877551,0.912621359134697,0.6178237648514241,0.6428571423979591,0.829105473965287,5.105016680317931e-05,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,0.1,,GLConstraintScoreBasedHandler,0.8099173553719008,92,6,8,15,0.8598130840317932,0.4285714282653061,0.9199999999080001,0.6441922561485497,0.5714285710204081,0.7930574098798399,8.227296348195523e-06,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,0.1,,GLRuleBasedHandler,0.7933884297520661,93,3,11,14,0.8691588784234432,0.21428571413265304,0.8942307691447856,0.5417222962780481,0.7857142851530612,0.7883845126835781,4.572995021590032e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,0.1,,GLConstraintScoreBasedHandler,0.7603305785123967,82,10,4,25,0.7663551401152939,0.7142857137755102,0.9534883719821526,0.740320426945402,0.28571428551020406,0.8477970627503336,2.8422082323231734e-05,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"mean_node_features, mean_node_degree"
graph,cuda,0.001,50,32,MUTAG,False,16,3,True,0.1,,GLRuleBasedHandler,0.8925619834710744,99,9,5,8,0.9252336447733427,0.6428571423979591,0.9519230768315459,0.7840453935856508,0.3571428568877551,0.9005340453938584,6.333892088150606e-05,GraphOCGINLossConstrains,train_graph_ocgin_irnoring_sus,3.0,"mean_node_features, mean_node_degree"
