experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,l_factor,dt_max_depth,dt_attribute_list,decision_tree
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.351431391905232,1025,43,11,1960,0.3433835845884644,0.796296296148834,0.9893822393726894,0.5698399403686492,0.20370370366598078,0.5627055028227557,0.508237361907959,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.14313919052319843,383,52,2,2602,0.12830820770476278,0.9629629627846364,0.9948051947793557,0.5456355852446996,0.03703703703017833,0.5675879396984924,0.0008446380379609764,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.1125370187561698,289,53,1,2696,0.09681742043518654,0.9814814812997257,0.9965517241035672,0.5391494508674561,0.018518518515089163,0.5902041069545257,0.011299362406134605,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.08127673576834485,193,54,0,2792,0.06465661641519378,0.9999999998148148,0.9999999999481864,0.5323283081150043,0.0,0.579142626713816,0.002007249044254422,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.10069101678183613,252,54,0,2733,0.084422110552481,0.9999999998148148,0.9999999999603174,0.5422110551836479,0.0,0.5996215646131895,0.001882054377347231,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.13030602171767028,345,51,3,2640,0.11557788944684899,0.9444444442695473,0.9913793103163396,0.5300111668581982,0.05555555554526749,0.6295055524536262,0.05720654875040054,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.6676538334978611,2011,18,36,974,0.6737018425438067,0.3333333332716049,0.9824132877333541,0.5035175879077058,0.6666666665432098,0.5356318630187977,0.5006194114685059,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.18163869693978282,502,50,4,2483,0.1681742043545455,0.9259259257544582,0.9920948616404724,0.5470500650545018,0.07407407406035665,0.5279390781065822,0.0026148215401917696,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.2010529779532741,565,46,8,2420,0.18927973199266573,0.8518518516941015,0.9860383943981494,0.5205657918433836,0.1481481481207133,0.5298033376760345,0.01994367502629757,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.9131293188548865,2771,4,50,214,0.9283082077020828,0.07407407406035665,0.9822757887239196,0.5011911408812197,0.9259259257544582,0.6245393634840871,0.00020645967742893845,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.15366897005593946,417,50,4,2568,0.13969849246184357,0.9259259257544582,0.9904988123280166,0.5328122091081509,0.07407407406035665,0.5293039270426205,0.0008056459482759237,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.07206317867719644,165,54,0,2820,0.05527638190936256,0.9999999998148148,0.9999999999393939,0.5276381908620886,0.0,0.5261182455487313,0.05258716642856598,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.08588351431391905,207,54,0,2778,0.0693467336681094,0.9999999998148148,0.9999999999516908,0.534673366741462,0.0,0.5873503319064458,0.5030189156532288,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.11615663047054953,301,52,2,2684,0.10083752093768564,0.9629629627846364,0.9933993399012079,0.531900241861161,0.03703703703017833,0.5819808921148955,0.0034144988749176264,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.17604475156301416,484,51,3,2501,0.16214405360079684,0.9444444442695473,0.9938398357085454,0.5532942489351721,0.05555555554526749,0.4816955146100875,0.0030100583098828793,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.40802895689371504,1197,43,11,1788,0.40100502512428476,0.796296296148834,0.9908940397268967,0.5986506606365594,0.20370370366598078,0.6418822507599726,0.00013439226313494146,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.13195129976966108,350,51,3,2635,0.11725293132289027,0.9444444442695473,0.991501416402507,0.5308486877962189,0.05555555554526749,0.5919784105713755,0.0005133014055900276,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.3606449489963804,1064,32,22,1921,0.35644891122158645,0.5925925924828532,0.9797421731033173,0.47452075185221987,0.40740740733196157,0.42841987716359575,0.3011268377304077,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.7509049029285949,2270,12,42,715,0.7604690117227455,0.22222222218106996,0.9818339100303555,0.4913456169519077,0.7777777776337449,0.5001892176934053,0.5011425614356995,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.3728200065811122,1091,42,12,1894,0.3654941373522094,0.7777777776337449,0.9891205802267533,0.5716359574929771,0.22222222218106996,0.5781282957999876,0.0010961451334878802,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.2773938795656466,797,46,8,2188,0.2670016750409816,0.8518518516941015,0.9900621117889433,0.5594267633675416,0.1481481481207133,0.5310099882126683,0.007258117664605379,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.29713721618953604,852,51,3,2133,0.2854271356774358,0.9444444442695473,0.9964912280585205,0.6149357899734915,0.05555555554526749,0.6482256963831503,0.0019045141525566578,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.3050345508390918,881,46,8,2104,0.29514237855847525,0.8518518516941015,0.9910011248482452,0.5734971151262884,0.1481481481207133,0.6215428996836032,0.00015851869829930365,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.07864429088515959,185,54,0,2800,0.06197654941352772,0.9999999998148148,0.9999999999459459,0.5309882746141713,0.0,0.5875891804702525,0.1616937220096588,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.3583415597235933,1048,41,13,1937,0.3510887772182543,0.7592592591186557,0.9877474080962513,0.555174018168455,0.2407407406961591,0.5401017432843229,0.5034918785095215,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.5646594274432379,1693,23,31,1292,0.5671691792275807,0.42592592584705075,0.9820185614792227,0.49654755253731575,0.574074073967764,0.5108381413239035,0.004291902296245098,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.7137216189536032,2151,18,36,834,0.7206030150729629,0.3333333332716049,0.9835390946457087,0.5269681741722839,0.6666666665432098,0.5248092313418946,8.097863610601053e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.3487989470220467,1017,43,11,1968,0.34070351758679834,0.796296296148834,0.9892996108853181,0.5684999068678162,0.20370370366598078,0.6164805509026615,0.0007729632779955864,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.2010529779532741,563,48,6,2422,0.18860971524224923,0.8888888887242798,0.9894551845168813,0.5387493019832645,0.11111111109053498,0.536317389416217,0.001636129803955555,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.5,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.45672918723264233,1348,40,14,1637,0.4515912897807317,0.7407407406035665,0.9897209985243046,0.5961660151921491,0.25925925921124826,0.6222749550220237,0.004470566753298044,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.14774596906877263,398,51,3,2587,0.13333333333288666,0.9444444442695473,0.9925187032171442,0.538888888801217,0.05555555554526749,0.5091910168124574,0.5023661255836487,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.22178348140835802,627,47,7,2358,0.21005025125557772,0.8703703702091906,0.9889589905206788,0.5402103107323841,0.12962962960562413,0.5921335070413798,0.000479287002235651,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.09345179335307667,230,54,0,2755,0.07705192629789932,0.9999999998148148,0.9999999999565217,0.538525963056357,0.0,0.6225044977976302,0.0009863423183560371,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.15070746956235603,404,54,0,2581,0.1353433835841362,0.9999999998148148,0.9999999999752475,0.5676716916994755,0.0,0.5589583721074508,0.004301810171455145,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.8285620269825601,2502,16,38,483,0.8381909547710613,0.2962962962414266,0.9850393700748621,0.567243625506244,0.7037037035733882,0.648715801228364,5.849446097272448e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.6640342217834814,2001,17,37,984,0.6703517587917242,0.3148148147565158,0.9818449460206976,0.49258328677412,0.6851851850582991,0.5167690303368695,0.0032602574210613966,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.11878907535373479,307,54,0,2678,0.10284757118893519,0.9999999998148148,0.9999999999674267,0.551423785501875,0.0,0.5787021527390037,0.5024644136428833,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.25139848634419215,718,46,8,2267,0.2405360133995292,0.8518518516941015,0.9889807162398212,0.5461939325468154,0.1481481481207133,0.5791333209256158,0.0002596115227788687,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.5123395853899309,1520,37,17,1465,0.5092127303165521,0.6851851850582991,0.9889394925114579,0.5971989576874256,0.3148148147565158,0.6018487499224519,0.0011664072517305613,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.1780190852254031,492,49,5,2493,0.1648241206024629,0.907407407239369,0.9899396378070434,0.536115763920916,0.09259259257544582,0.5898784043675166,0.0002040831750491634,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.2349457058242843,667,47,7,2318,0.22345058626390804,0.8703703702091906,0.9896142433087595,0.5469104782365494,0.12962962960562413,0.5803430733916496,7.559336518170312e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.01,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.10529779532741033,267,53,1,2718,0.08944723618060486,0.9814814812997257,0.9962686566792437,0.5354643587401653,0.018518518515089163,0.5847540169985731,0.0040497444570064545,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.27377426785126685,787,45,9,2198,0.263651591288899,0.8333333331790124,0.9886934673242627,0.5484924622339556,0.16666666663580246,0.5640424343941932,0.5013417601585388,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.1539980256663376,416,52,2,2569,0.1393634840866353,0.9629629627846364,0.9952153109809757,0.5511632234356358,0.03703703703017833,0.5652645945778274,0.0017523829592391849,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.5580783152352747,1663,33,21,1322,0.557118927971333,0.6111111109979424,0.9875296912055372,0.5841150194846376,0.38888888881687245,0.6055307401203549,0.00024671448045410216,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.07337940111878907,169,54,0,2816,0.05661641541019559,0.9999999998148148,0.9999999999408283,0.5283082076125052,0.0,0.6181183696259073,0.009037583135068417,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.5702533728200065,1712,21,33,1273,0.5735343383565376,0.38888888881687245,0.9810888252092775,0.481211613586705,0.6111111109979424,0.5533531856814939,3.1897195640340215e-06,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.10760118460019744,275,52,2,2710,0.09212730318227093,0.9629629627846364,0.9927797833576614,0.5275451329834537,0.03703703703017833,0.5812023078354736,0.050697289407253265,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.21980914774596907,619,49,5,2366,0.20737018425391165,0.907407407239369,0.9919871794712822,0.5573887957466404,0.09259259257544582,0.5040325082201129,0.5002869367599487,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.3241197762421849,938,47,7,2047,0.3142378559453459,0.8703703702091906,0.992592592582089,0.5923041130772683,0.12962962960562413,0.5642967926050003,0.0022437223233282566,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.32148733135899965,937,40,14,2048,0.3139028475701377,0.7407407406035665,0.9852786540380096,0.5273217940868521,0.25925925921124826,0.5681928159315094,0.0014225164195522666,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLRuleBasedHandler,0.2665350444225074,763,47,7,2222,0.2556113902839008,0.8703703702091906,0.9909090908962219,0.5629908802465458,0.12962962960562413,0.5780197282709846,0.004690160974860191,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,16,5,True,NLConstraintScoreBasedHandler,0.6554787759131293,1972,20,34,1013,0.6606365159106846,0.37037037030178327,0.9830508474527266,0.515503443106234,0.6296296295130316,0.5937247968236243,1.1330467714287806e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.001,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,False,,0.9795985521553142,2977,0,54,8,0.9973199329949839,0.0,0.9821840976542984,0.49865996649749195,0.9999999998148148,0.4510980830076308,0.0002350486465729773,NodeOCGIN,train_node_ocgin,0.001,,,"{'attribute_list': ['node_features', 'node_degree', 'clustering_coefficient'], 'max_depth': 2}"
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.33794011187890755,986,41,13,1999,0.3303182579553423,0.7592592591186557,0.9869869869771072,0.544788758536999,0.2407407406961591,0.550750666914821,0.5630127787590027,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.9282658769332017,2815,6,48,170,0.943048576211246,0.11111111109053498,0.9832343695390038,0.5270798436508906,0.8888888887242798,0.49048948445933366,0.500033438205719,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.31161566304705496,905,42,12,2080,0.30318257956347344,0.7777777776337449,0.9869138494985069,0.5404801785986092,0.22222222218106996,0.602714188225076,0.0009686565608717501,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.30635077328068444,892,39,15,2093,0.2988274706857661,0.7222222220884773,0.9834619625029387,0.5105248463871217,0.27777777772633744,0.6074508344190086,0.000267814815742895,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.4886475814412636,1441,44,10,1544,0.4827470686750997,0.8148148146639231,0.9931082012336796,0.6487809416695114,0.18518518515089163,0.7144860102984056,0.00012555850844364613,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.5850608752879236,1747,31,23,1238,0.5852596314888266,0.574074073967764,0.9870056497119378,0.5796668527282953,0.42592592584705075,0.5981543520069483,2.770152423181571e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.04014478446857519,71,51,3,2914,0.023785594639786314,0.9444444442695473,0.9594594593298028,0.48411501945466684,0.05555555554526749,0.3435076617656182,0.36599013209342957,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.029944060546232314,37,54,0,2948,0.012395309882705544,0.9999999998148148,0.9999999997297297,0.5061976548487602,0.0,0.4481481481481482,0.5003165602684021,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.667324777887463,1997,31,23,988,0.6690117252908911,0.574074073967764,0.9886138613812445,0.6215428996293275,0.42592592584705075,0.6534555493516968,0.0004534954787231982,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.03126028298782494,41,54,0,2944,0.013735343383538575,0.9999999998148148,0.9999999997560975,0.5068676715991767,0.0,0.4116818661207271,0.0003782835847232491,NodeOCGINLossConstrains,train_node_ocgin_weighting,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.7736097400460678,2321,30,24,664,0.7775544388583667,0.5555555554526749,0.9897654584179542,0.6665549971555208,0.4444444443621399,0.6588373968608474,1.5403818906634115e-05,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.7696610727212899,2312,27,27,673,0.7745393634814923,0.4999999999074074,0.9884566053826915,0.6372696816944499,0.4999999999074074,0.6483528754885539,0.00010640707478160039,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,1.0,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.22441592629154328,639,43,11,2346,0.21407035175807682,0.796296296148834,0.9830769230617988,0.5051833239534554,0.20370370366598078,0.40989205285687697,0.012863274663686752,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.6989141164856861,2102,22,32,883,0.7041876046877582,0.40740740733196157,0.9850046860309981,0.5557975060098599,0.5925925924828532,0.5508406228674235,0.5003525018692017,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.09180651530108588,229,50,4,2756,0.07671691792269107,0.9259259257544582,0.9828326179835694,0.5013214218385746,0.07407407406035665,0.4980861095601463,6.247180135687813e-05,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.3211582757486015,937,39,15,2048,0.3139028475701377,0.7222222220884773,0.9842436974686529,0.5180625348293075,0.27777777772633744,0.5476363297971338,0.00023370848794002086,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.1734123066798289,475,52,2,2510,0.15912897822392252,0.9629629627846364,0.9958071278617231,0.5610459705042795,0.03703703703017833,0.6239841181214716,0.00011802274821093306,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.7854557420204015,2368,19,35,617,0.7932998324931548,0.3518518517866941,0.9854348730712217,0.5725758421399245,0.6481481480281207,0.6772721632855636,0.00083217240171507,NodeOCGINLossConstrains,train_node_ocgin_irnoring_sus,0.1,3.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.9644619940769991,2931,0,54,54,0.9819095477354041,0.0,0.9819095477354041,0.49095477386770203,0.9999999998148148,0.45692350642099383,0.03549259155988693,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.6742349457058243,2015,34,20,970,0.6750418760446397,0.6296296295130316,0.9901719901671245,0.6523357527788356,0.37037037030178327,0.6728364042434395,0.5002256631851196,NodeOCGINLossConstrains,train_node_ocgin_add_loss_constrains,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLRuleBasedHandler,0.1878907535373478,520,51,3,2465,0.17420435510829413,0.9444444442695473,0.9942638623136852,0.5593243996889208,0.05555555554526749,0.6516905515230473,0.000942269223742187,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
node,cuda,0.001,50,32,CiteSeer,False,32,2,True,NLConstraintScoreBasedHandler,0.20467258966765384,570,52,2,2415,0.19095477386870702,0.9629629627846364,0.9965034964860751,0.5769588683266718,0.03703703703017833,0.6026428438488741,0.0011126514291390777,NodeOCGINLossConstrains,train_node_ocgin_weighting,0.1,2.0,"node_features, node_degree, clustering_coefficient",
