experiment_level,device,lr,epochs,batch_size,dataset,save_logs,hidden_dim,num_layers,is_logical,l_factor,decision_tree,constrains_handler,test_rate,true_positive,true_negative,false_positive,false_negative,recall,specificity,precision,balanced_accuracy,FPR,ROC_AUC,decision_boundary,model,train_loop,dt_max_depth,dt_attribute_list,model_variant,constrains_type
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.7648648648648648,282,1,19,68,0.8057142856912652,0.049999999975,0.9368770763808346,0.4278571428331326,0.949999999525,0.3794285714285714,0.0403732433915138,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.7189189189189189,263,3,17,87,0.7514285714071021,0.149999999925,0.9392857142521684,0.450714285666051,0.8499999995749999,0.3702857142857143,0.5004288554191589,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.2459459459459459,75,16,4,275,0.2142857142795918,0.7999999996,0.949367088487422,0.5071428569397959,0.1999999999,0.5125714285714286,0.0109776407480239,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.0675675675675675,6,19,1,344,0.0171428571423673,0.949999999525,0.8571428559183674,0.4835714283336836,0.049999999975,0.461,0.0898331552743911,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.5,175,10,10,175,0.4999999999857142,0.49999999975,0.9459459458948136,0.4999999998678571,0.49999999975,0.5185714285714285,0.0002195029956055,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.2189189189189189,63,18,2,287,0.1799999999948571,0.89999999955,0.969230769081657,0.5399999997724285,0.09999999995,0.5264285714285715,0.0373508408665657,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.0864864864864864,13,19,1,337,0.0371428571417959,0.949999999525,0.9285714279081632,0.4935714283333979,0.049999999975,0.4482857142857143,0.0213992595672607,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.4459459459459459,157,8,12,193,0.4485714285586122,0.3999999998,0.9289940827852666,0.4242857141793061,0.5999999997,0.4302857142857143,0.0026627141050994,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.8648648648648649,318,2,18,32,0.9085714285454694,0.09999999995,0.946428571400404,0.5042857142477347,0.89999999955,0.4599999999999999,5.70193151361309e-05,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.1108108108108108,21,20,0,329,0.0599999999982857,0.9999999995,0.9999999995238096,0.5299999997491428,0.0,0.5468571428571428,0.0009809100301936,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.5594594594594594,201,6,14,149,0.5742857142693061,0.29999999985,0.9348837208867496,0.437142857059653,0.6999999996499999,0.3925714285714285,0.053665280342102,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.4054054054054054,140,10,10,210,0.3999999999885714,0.49999999975,0.933333333271111,0.4499999998692857,0.49999999975,0.4758571428571428,0.518359899520874,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeFuzzyHandler,0.7216216216216216,263,4,16,87,0.7514285714071021,0.1999999999,0.9426523297153172,0.475714285653551,0.7999999996,0.4244285714285714,0.0009929426014423,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.1,,GLNodeDistanceBasedHandler,0.2837837837837837,91,14,6,259,0.2599999999925714,0.6999999996499999,0.9381443298001914,0.4799999998212856,0.29999999985,0.4755714285714286,0.0010659686522558,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.0567567567567567,2,19,1,348,0.0057142857141224,0.949999999525,0.6666666644444444,0.4778571426195612,0.049999999975,0.3592857142857142,0.022656537592411,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.1405405405405405,33,19,1,317,0.0942857142830204,0.949999999525,0.9705882350086504,0.5221428569040102,0.049999999975,0.4735714285714285,0.0015903983730822,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.7702702702702703,284,1,19,66,0.8114285714053877,0.049999999975,0.9372937293420036,0.4307142856901939,0.949999999525,0.3725714285714285,0.0008549916674382,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.4648648648648649,160,12,8,190,0.4571428571297959,0.5999999997,0.952380952324263,0.5285714284148979,0.3999999998,0.5157142857142858,0.0066469456069171,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.1378378378378378,32,19,1,318,0.0914285714259591,0.949999999525,0.969696969403122,0.5207142854754796,0.049999999975,0.4804285714285715,0.0210194662213325,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.0729729729729729,7,20,0,343,0.0199999999994285,0.9999999995,0.9999999985714286,0.5099999997497142,0.0,0.478,0.050477035343647,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.1,17,20,0,333,0.0485714285700408,0.9999999995,0.9999999994117648,0.5242857140350203,0.0,0.5311428571428571,0.3339913189411163,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.2297297297297297,69,16,4,281,0.1971428571372245,0.7999999996,0.9452054793225748,0.4985714283686122,0.1999999999,0.5737142857142857,0.5154412388801575,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.8108108108108109,298,2,18,52,0.8514285714042449,0.09999999995,0.9430379746537012,0.4757142856771224,0.89999999955,0.5250000000000001,0.0006776556256227,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.2783783783783783,89,14,6,261,0.254285714278449,0.6999999996499999,0.936842105164543,0.4771428569642244,0.29999999985,0.4318571428571428,0.0009710687445476,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.8162162162162162,295,7,13,55,0.8428571428330612,0.3499999998249999,0.9577922077611106,0.5964285713290306,0.649999999675,0.5785714285714286,0.0014227358624339,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.8945945945945946,331,0,20,19,0.9457142856872652,0.0,0.9430199429930765,0.4728571428436326,0.9999999995,0.4181428571428571,0.0002010564348893,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.4756756756756757,171,5,15,179,0.4885714285574694,0.249999999875,0.9193548386602496,0.3692857142162347,0.749999999625,0.3912857142857144,0.0120623633265495,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.3783783783783784,129,11,9,221,0.368571428560898,0.549999999725,0.9347826086279144,0.459285714142949,0.449999999775,0.4334285714285714,0.0055329422466456,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.927027027027027,342,1,19,8,0.9771428571149388,0.049999999975,0.9473684210263886,0.5135714285449694,0.949999999525,0.5152857142857143,0.0002258611784782,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.081081081081081,10,20,0,340,0.0285714285706122,0.9999999995,0.999999999,0.5142857140353061,0.0,0.4541428571428572,0.1539311408996582,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.4189189189189189,145,10,10,205,0.4142857142738775,0.49999999975,0.935483870907388,0.4571428570119388,0.49999999975,0.4162857142857143,0.1464561074972152,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.7918918918918919,292,1,19,58,0.8342857142618776,0.049999999975,0.9389067523813855,0.4421428571184388,0.949999999525,0.4238571428571429,0.4999832212924957,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeFuzzyHandler,0.9108108108108108,337,0,20,13,0.9628571428296326,0.0,0.9439775910099726,0.4814285714148163,0.9999999995,0.4664285714285714,0.0003005933540407,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.5,,GLNodeDistanceBasedHandler,0.7297297297297297,266,4,16,84,0.7599999999782857,0.1999999999,0.9432624113140686,0.4799999999391429,0.7999999996,0.4394285714285713,0.0039230328984558,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.1135135135135135,25,17,3,325,0.0714285714265306,0.8499999995749999,0.8928571425382653,0.4607142855007652,0.149999999925,0.4315714285714286,0.0007064689416438,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.6351351351351351,233,2,18,117,0.6657142856952653,0.09999999995,0.928286852552658,0.3828571428226326,0.89999999955,0.4612857142857142,0.0010502149816602,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.8243243243243243,304,1,19,46,0.8685714285466122,0.049999999975,0.9411764705590968,0.4592857142608061,0.949999999525,0.4651428571428571,0.0007049285341054,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.2756756756756757,91,11,9,259,0.2599999999925714,0.549999999725,0.909999999909,0.4049999998587857,0.449999999775,0.3687142857142857,0.008515702560544,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.9135135135135136,336,2,18,14,0.9599999999725716,0.09999999995,0.9491525423460692,0.5299999999612858,0.89999999955,0.4242857142857143,3.930242746719159e-05,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.3864864864864865,129,14,6,221,0.368571428560898,0.6999999996499999,0.9555555554847736,0.5342857141054489,0.29999999985,0.5482857142857143,0.0128874247893691,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.1189189189189189,24,20,0,326,0.0685714285694693,0.9999999995,0.9999999995833332,0.5342857140347347,0.0,0.4445714285714286,0.0643879994750022,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.7864864864864864,285,6,14,65,0.814285714262449,0.29999999985,0.9531772574932048,0.5571428570562245,0.6999999996499999,0.5775714285714286,0.500076949596405,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.6621621621621622,240,5,15,110,0.6857142856946938,0.249999999875,0.9411764705513264,0.4678571427848469,0.749999999625,0.4761428571428571,0.0077305119484663,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.1594594594594594,42,17,3,308,0.1199999999965714,0.8499999995749999,0.933333333125926,0.4849999997857857,0.149999999925,0.5445714285714286,0.0003376328386366,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.2594594594594595,81,15,5,269,0.2314285714219592,0.749999999625,0.9418604650067604,0.4907142855234795,0.249999999875,0.4668571428571428,0.0014204557519406,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.0918918918918919,14,20,0,336,0.0399999999988571,0.9999999995,0.9999999992857144,0.5199999997494286,0.0,0.4808571428571428,0.2681250870227813,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.227027027027027,69,15,5,281,0.1971428571372245,0.749999999625,0.932432432306428,0.4735714283811122,0.249999999875,0.4938571428571429,0.0018072781385853,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.4162162162162162,142,12,8,208,0.4057142857026938,0.5999999997,0.9466666666035556,0.5028571427013468,0.3999999998,0.4431428571428571,0.0181223135441541,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.2837837837837837,93,12,8,257,0.2657142857066938,0.5999999997,0.9207920791167532,0.4328571427033469,0.3999999998,0.3497142857142857,0.0024184598587453,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.1594594594594594,43,16,4,307,0.1228571428536326,0.7999999996,0.9148936168266184,0.4614285712268163,0.1999999999,0.4055714285714286,0.0036111343652009,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.1945945945945946,56,16,4,294,0.1599999999954285,0.7999999996,0.9333333331777778,0.4799999997977143,0.1999999999,0.5528571428571428,0.0802081376314163,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.4567567567567567,153,16,4,197,0.4371428571303673,0.7999999996,0.974522292931559,0.6185714283651836,0.1999999999,0.5813571428571429,0.5009263157844543,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeFuzzyHandler,0.4918918918918919,170,12,8,180,0.4857142857004081,0.5999999997,0.955056179721626,0.542857142700204,0.3999999998,0.4825714285714285,0.0002308391412952,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.01,,GLNodeDistanceBasedHandler,0.227027027027027,68,16,4,282,0.1942857142801632,0.7999999996,0.9444444443132716,0.4971428569400816,0.1999999999,0.4427142857142856,0.0146570606157183,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.7756756756756756,279,8,12,71,0.7971428571200816,0.3999999998,0.958762886564991,0.5985714284600407,0.5999999997,0.4835714285714286,0.0013017195742577,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.4027027027027027,138,11,9,212,0.394285714274449,0.549999999725,0.9387755101402192,0.4721428569997244,0.449999999775,0.4422857142857143,0.011293982155621,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.8297297297297297,305,2,18,45,0.8714285714036735,0.09999999995,0.944272445791199,0.4857142856768367,0.89999999955,0.4515714285714286,0.0005214341799728,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.7756756756756756,283,4,16,67,0.8085714285483265,0.1999999999,0.946488294282726,0.5042857142241632,0.7999999996,0.5,0.0010133782634511,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.2675675675675675,88,11,9,262,0.2514285714213877,0.549999999725,0.9072164947518334,0.4007142855731939,0.449999999775,0.3055714285714286,0.0006942324689589,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.4108108108108108,141,11,9,209,0.4028571428456326,0.549999999725,0.9399999999373332,0.4764285712853163,0.449999999775,0.4437142857142856,0.0198615062981843,GraphOCGINLossConstrains,train_graph_ocgin_supression,3.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.8,294,2,18,56,0.839999999976,0.09999999995,0.94230769227749,0.4699999999629999,0.89999999955,0.5487142857142857,0.0120298881083726,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.8540540540540541,315,1,19,35,0.8999999999742857,0.049999999975,0.9431137724268528,0.4749999999746429,0.949999999525,0.4192857142857142,0.5043419599533081,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.4891891891891892,177,4,16,173,0.5057142856998367,0.1999999999,0.9170984455483367,0.3528571427999183,0.7999999996,0.3132857142857143,0.0057713496498763,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.4135135135135135,139,14,6,211,0.3971428571315102,0.6999999996499999,0.9586206895890604,0.548571428390755,0.29999999985,0.5497142857142857,0.0041779116727411,GraphOCGINLossConstrains,train_graph_ocgin_weighting,3.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.1891891891891892,57,13,7,293,0.1628571428524897,0.649999999675,0.89062499986084,0.4064285712637449,0.3499999998249999,0.3968571428571428,0.0346096865832805,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.4891891891891892,174,7,13,176,0.497142857128653,0.3499999998249999,0.9304812833727016,0.4235714284768265,0.649999999675,0.4285714285714285,0.0239481907337903,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_add,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.2486486486486486,79,13,7,271,0.2257142857078367,0.649999999675,0.9186046510559762,0.4378571426914183,0.3499999998249999,0.376,0.0044908635318279,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.3081081081081081,99,15,5,251,0.2828571428490612,0.749999999625,0.951923076831546,0.5164285712370306,0.249999999875,0.4774285714285714,0.0035438432823866,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_weight,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.8108108108108109,296,4,16,54,0.8457142856901224,0.1999999999,0.9487179486875412,0.5228571427950612,0.7999999996,0.5091428571428571,0.00160922575742,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.3135135135135135,104,12,8,246,0.2971428571343673,0.5999999997,0.9285714284885204,0.4485714284171836,0.3999999998,0.4117142857142857,0.0102542350068688,GraphOCGINLossConstrains,train_graph_ocgin_supression,4.0,"node_features, node_degree, clustering_coefficient",logic_ignore_sus,loss
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.2351351351351351,67,20,0,283,0.191428571423102,0.9999999995,0.9999999998507464,0.595714285461551,0.0,0.598,0.0187945440411567,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeDistanceBasedHandler,0.2783783783783783,86,17,3,264,0.2457142857072653,0.8499999995749999,0.9662921347228886,0.5478571426411326,0.149999999925,0.46,0.597985029220581,GraphOCGINLossConstrains,train_graph_ocgin_add_loss_constrains,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_add,inference
graph,cuda,0.001,50,32,ENZYMES,False,8,2,True,0.001,,GLNodeFuzzyHandler,0.0783783783783783,12,17,3,338,0.0342857142847346,0.8499999995749999,0.7999999994666667,0.4421428569298673,0.149999999925,0.4088571428571428,0.008422396145761,GraphOCGINLossConstrains,train_graph_ocgin_weighting,4.0,"node_features, node_degree, clustering_coefficient",logic_forecast_weight,inference
